id,X4,X11,X18,X26,X50,X3112
191473574,0.7158637642860413,128.699951171875,15917.9462890625,2839.41650390625,14.73403549194336,322116.34375
192538170,0.8611289262771606,128.28330993652344,16195.9609375,2918.334716796875,15.488944053649902,329678.75
195641284,0.8350275754928589,129.93399047851562,16164.3681640625,2905.502197265625,15.33912467956543,328805.90625
196440360,0.7429735064506531,127.68048095703125,15964.1025390625,2861.51171875,15.010921478271484,324018.5625
189579961,0.8880618214607239,128.9966583251953,15943.37109375,2859.495849609375,15.168967247009277,323924.0
190802025,0.8364832997322083,128.87191772460938,16091.541015625,2877.6513671875,15.301918029785156,326148.375
154829076,0.775252103805542,128.35658264160156,16204.7880859375,2912.604248046875,15.26075553894043,329222.78125
194392430,0.7626998424530029,127.79889678955078,15753.150390625,2814.08935546875,14.710640907287598,319201.59375
192947182,0.7508846521377563,127.70155334472656,16068.859375,2871.96728515625,15.014904022216797,325310.625
196310338,0.7541957497596741,127.65274047851562,15762.1689453125,2818.760986328125,14.879521369934082,319611.0625
193286786,0.7648046612739563,127.21871948242188,16033.533203125,2871.57177734375,15.047099113464355,325010.15625
194510869,0.9077335596084595,134.04205322265625,16324.5712890625,2921.80517578125,15.313098907470703,331475.3125
173826881,0.7201057076454163,127.69725036621094,15789.810546875,2817.06787109375,14.645681381225586,319565.40625
194304021,0.8575288653373718,133.51145935058594,16294.2578125,2909.26953125,15.079117774963379,330146.8125
89161125,0.8366225361824036,129.8888397216797,15844.05859375,2832.297119140625,14.797904014587402,321333.625
195549456,0.7856424450874329,127.52872467041016,16097.8134765625,2890.130615234375,15.151123046875,326812.53125
188245542,0.7848734855651855,126.75113677978516,15972.6416015625,2863.360107421875,15.053454399108887,324016.03125
195252178,0.8439738154411316,130.74172973632812,15955.240234375,2849.416015625,14.794991493225098,323342.34375
176787893,0.8843587040901184,131.7974090576172,15971.255859375,2855.166259765625,14.84865665435791,324020.4375
184132477,0.8799465894699097,129.67991638183594,16005.603515625,2865.4267578125,15.220892906188965,324833.3125
185689798,0.8393610119819641,131.8572998046875,16236.23046875,2902.654296875,15.28231143951416,329175.53125
71880352,0.8246057033538818,124.49686431884766,15679.482421875,2813.214599609375,14.912382125854492,318299.5
196568714,0.685082197189331,126.30168151855469,15886.275390625,2835.5703125,14.729251861572266,321303.03125
195552361,0.7334009408950806,128.33306884765625,16188.0302734375,2905.894287109375,15.159058570861816,328620.78125
184484837,0.855981171131134,128.72354125976562,16209.015625,2907.22021484375,15.417143821716309,328981.25
178391332,0.8967914581298828,131.10411071777344,16005.6083984375,2870.35546875,15.207962989807129,325522.53125
180896710,0.815100371837616,131.07125854492188,16017.1845703125,2862.700439453125,14.954209327697754,324772.71875
195417424,0.8131829500198364,128.6251983642578,16110.0966796875,2917.237060546875,15.560790061950684,329310.1875
195276621,0.7450167536735535,142.05978393554688,17771.994140625,3166.9248046875,16.42134666442871,359172.1875
177741332,0.7823387980461121,127.86204528808594,16100.2734375,2882.010009765625,15.128674507141113,326285.1875
195033308,0.6664063334465027,128.39849853515625,16176.193359375,2886.4658203125,14.863975524902344,326995.375
194331464,0.8203197717666626,128.52874755859375,16067.1865234375,2877.05126953125,15.356887817382812,325966.25
190144687,0.775006115436554,126.9948501586914,15878.4921875,2837.248291015625,14.9247407913208,321561.5
179333465,0.8914613723754883,133.47853088378906,16673.861328125,2991.254150390625,15.83161449432373,338598.59375
138597585,0.6562221050262451,129.50192260742188,16308.8154296875,2915.114013671875,15.032353401184082,330090.03125
194487347,0.9355281591415405,132.9630889892578,16050.7333984375,2871.02392578125,14.959885597229004,325825.09375
195152409,0.7293627858161926,125.61402130126953,15845.1171875,2844.802734375,14.873348236083984,321712.90625
195619657,0.7891172766685486,129.3884735107422,16007.6533203125,2860.092529296875,14.979884147644043,324391.90625
74506679,0.7930881381034851,128.15281677246094,16136.7265625,2889.67626953125,15.191922187805176,327115.25
194712698,0.6937952637672424,125.0313491821289,15763.2294921875,2823.81591796875,14.675578117370605,319526.21875
195250779,0.817728579044342,127.64740753173828,16065.978515625,2878.808837890625,15.214080810546875,325861.28125
170408904,0.6827280521392822,126.73448181152344,15764.50390625,2809.7109375,14.538898468017578,318742.40625
194243689,0.7052273750305176,129.76016235351562,16167.4287109375,2885.734619140625,15.130165100097656,327227.5625
183945769,0.822058916091919,127.24285888671875,15895.462890625,2842.59814453125,15.08450698852539,322147.03125
142395367,0.8232028484344482,130.09422302246094,16010.8486328125,2864.8408203125,15.09090805053711,324908.375
192061226,0.8686564564704895,126.56413269042969,15943.9560546875,2863.30859375,15.238287925720215,323887.34375
192203458,0.8991021513938904,132.30572509765625,16154.1923828125,2890.9111328125,15.212618827819824,327917.96875
195914715,0.7599460482597351,127.74880981445312,16113.154296875,2896.893310546875,15.20068073272705,327482.65625
175715077,0.7000768780708313,128.04425048828125,15880.359375,2835.644775390625,14.847777366638184,321575.1875
163862733,0.8561925888061523,134.49752807617188,16481.1640625,2946.341796875,15.422588348388672,334225.5625
190049872,0.8014110326766968,130.0229949951172,16386.53515625,2941.6611328125,15.490097999572754,332719.71875
37398602,0.7450670599937439,128.1443634033203,16172.6650390625,2899.651611328125,15.120383262634277,327996.75
188396344,0.8586816191673279,127.61453247070312,16071.482421875,2883.57421875,15.319002151489258,326278.15625
194279631,0.7256401181221008,126.80830383300781,15977.1083984375,2870.91357421875,15.069462776184082,324625.8125
192810752,0.8463295102119446,132.2831268310547,16143.677734375,2885.47119140625,15.073952674865723,327368.0625
151801422,0.920521080493927,130.01004028320312,16181.5888671875,2911.469482421875,15.458045959472656,329321.4375
193463071,0.7792362570762634,128.82191467285156,15869.8330078125,2834.85107421875,14.815020561218262,321561.6875
195576548,0.7981497645378113,126.94828796386719,15794.82421875,2827.08837890625,14.833796501159668,320303.03125
190026274,0.8228738903999329,130.08349609375,16098.36328125,2882.72314453125,15.387606620788574,326742.21875
191247351,0.8516139984130859,128.3510284423828,16123.220703125,2887.822998046875,15.338083267211914,327006.65625
163914571,0.736790120601654,130.06483459472656,16394.888671875,2935.583251953125,15.27653980255127,332246.75
106911166,0.853916347026825,126.55854034423828,15922.0380859375,2853.965087890625,15.183430671691895,323066.28125
195839253,0.8652974367141724,131.16030883789062,15956.1455078125,2849.48876953125,14.762418746948242,323394.5
114643132,0.8517844080924988,131.55552673339844,16135.251953125,2886.394287109375,15.160510063171387,327393.5625
180084704,0.824702799320221,128.65528869628906,15929.990234375,2851.306396484375,15.185513496398926,323204.59375
191825838,0.8232044577598572,131.5950927734375,16098.9189453125,2876.217529296875,14.994892120361328,326314.46875
55778371,0.7399999499320984,129.59017944335938,16318.142578125,2930.908203125,15.381978988647461,331513.15625
174052276,0.8350398540496826,131.3542938232422,16078.34375,2874.82470703125,15.01073932647705,326151.84375
183253040,0.8175239562988281,131.9202880859375,16144.533203125,2880.832275390625,14.88806438446045,326925.25
193727406,0.843519389629364,126.873291015625,15811.447265625,2830.74951171875,15.177644729614258,320790.0
178536175,0.8071592450141907,127.1307601928711,15992.7841796875,2862.44287109375,15.109121322631836,324142.0625
188689207,0.8926266431808472,128.25308227539062,16149.890625,2902.19482421875,15.510534286499023,328242.71875
195990354,0.7398396134376526,127.65272521972656,16003.2880859375,2872.95263671875,15.074141502380371,325072.625
195069016,0.8538373112678528,131.09327697753906,15983.7333984375,2856.087646484375,14.87508773803711,324081.03125
196069183,0.6795108914375305,127.42547607421875,15967.6904296875,2847.540283203125,14.785298347473145,322872.5
175152250,0.8189122080802917,126.80557250976562,15935.5556640625,2850.92919921875,15.120132446289062,322946.875
187765663,0.8302768468856812,132.0343017578125,16147.6640625,2884.73828125,15.020506858825684,327308.375
194016377,0.9119676351547241,133.42787170410156,16176.232421875,2892.818603515625,15.098715782165527,328266.4375
182400228,0.8832794427871704,132.22817993164062,16469.7265625,2982.291259765625,15.944526672363281,336789.46875
175171293,0.9164271950721741,131.88255310058594,15956.669921875,2853.39794921875,14.870226860046387,323813.71875
140957344,0.9479339122772217,132.8963623046875,16136.99609375,2892.2666015625,15.23363971710205,328104.5
106268113,0.7808833718299866,128.7527618408203,16257.2763671875,2926.529052734375,15.367754936218262,330652.0625
187872780,0.8984662890434265,127.33650970458984,16039.98046875,2884.375244140625,15.434077262878418,326151.375
150935267,0.9072971940040588,131.2277069091797,16392.345703125,2935.53271484375,15.79626178741455,332629.4375
188991739,0.7268916964530945,126.21733856201172,15918.2548828125,2853.242431640625,14.881011962890625,322816.0625
192000002,0.855704128742218,132.2178192138672,16122.619140625,2880.1279296875,14.979665756225586,326816.875
164511185,0.8218832612037659,128.3391876220703,15975.08203125,2860.596923828125,15.058534622192383,324065.1875
149501309,0.8167642951011658,127.77680969238281,16131.6513671875,2909.58544921875,15.399077415466309,328579.59375
194293372,0.9203997254371643,132.6457977294922,16088.90625,2874.080322265625,14.890950202941895,326216.59375
10970246,0.8367590308189392,127.21533203125,16018.978515625,2871.206298828125,15.191141128540039,324973.46875
146619975,0.6319521069526672,126.35714721679688,15886.7548828125,2829.425048828125,14.567583084106445,320820.65625
167026893,0.874916136264801,135.4246063232422,16767.6328125,3026.37060546875,16.14316749572754,342260.625
181706236,0.7343160510063171,126.46522521972656,15949.9931640625,2859.01904296875,14.906926155090332,323452.21875
184940963,0.9435328245162964,129.29266357421875,16182.474609375,2926.057861328125,15.633743286132812,330368.0625
195399294,0.8411363363265991,127.94609832763672,15904.8779296875,2846.033935546875,15.180150985717773,322590.5
180728583,0.6900001168251038,130.73745727539062,16274.9560546875,2904.396484375,15.187700271606445,329362.46875
191942861,0.7338709831237793,128.53396606445312,15850.8310546875,2830.959716796875,14.795110702514648,321105.75
48631754,0.7680609822273254,128.92715454101562,15917.5546875,2847.472900390625,15.065726280212402,322850.75
194657669,0.8956087231636047,135.37847900390625,16468.7109375,2943.28369140625,15.288044929504395,334013.1875
195627336,0.8405171632766724,130.4752960205078,16307.8369140625,2921.15185546875,15.400381088256836,330806.71875
108110980,0.8523328304290771,128.7510223388672,16218.5654296875,2913.30517578125,15.4760103225708,329495.78125
194830389,0.8418607115745544,132.38351440429688,16439.9609375,2942.989501953125,15.45941162109375,333466.3125
190947649,1.04182767868042,136.08010864257812,16318.3857421875,2920.76513671875,15.231552124023438,331532.78125
159127588,0.7757214307785034,126.65876007080078,15975.78125,2869.981201171875,15.083456039428711,324497.375
193522606,0.8262147307395935,130.2085418701172,16075.8564453125,2878.294189453125,15.26148796081543,326351.6875
195274799,0.9445529580116272,134.0708465576172,16213.3916015625,2897.292724609375,15.017217636108398,328862.125
194813565,0.7661954760551453,128.81253051757812,15928.5283203125,2850.091064453125,15.114617347717285,323107.34375
195765611,0.8990598320960999,131.52574157714844,15944.513671875,2851.359375,14.858999252319336,323568.34375
139303237,0.8801664710044861,128.80276489257812,16142.1259765625,2890.248291015625,15.49647045135498,327434.6875
193325416,0.8175497651100159,128.971435546875,16276.744140625,2923.864990234375,15.381909370422363,330586.125
189545031,0.7857259511947632,126.91566467285156,16025.4658203125,2893.93359375,15.30846881866455,326707.375
159906068,0.7656912207603455,130.3646697998047,16416.859375,2938.813720703125,15.379199028015137,332707.8125
62639943,0.9002227783203125,131.16944885253906,16248.0322265625,2909.3056640625,15.545802116394043,329757.46875
196289757,0.832041323184967,128.9569091796875,16039.9345703125,2870.999755859375,15.144157409667969,325290.4375
193216694,0.7153957486152649,127.81184387207031,16127.798828125,2892.052734375,15.034964561462402,327115.1875
167040767,0.7865526676177979,126.40971374511719,15962.765625,2877.83935546875,15.175517082214355,325030.3125
193241912,0.8319137096405029,129.51736450195312,15811.052734375,2823.913330078125,14.6633882522583,320449.6875
190052571,0.8420746922492981,132.65924072265625,16373.541015625,2930.113037109375,15.39163589477539,332152.15625
196213458,0.7919657826423645,129.06959533691406,16272.1181640625,2914.7177734375,15.265393257141113,329864.71875
195594228,0.9141315817832947,132.46168518066406,16060.5341796875,2880.13037109375,15.207561492919922,326701.15625
184860433,0.9111659526824951,135.4873809814453,16449.955078125,2940.755126953125,15.329566955566406,333690.6875
195301179,0.6159664988517761,126.20879364013672,15776.8564453125,2806.58154296875,14.405977249145508,318422.375
195587052,0.9248632788658142,133.54331970214844,16181.9453125,2892.01171875,15.035703659057617,328213.0
194531229,0.7702589631080627,130.17813110351562,16040.9619140625,2861.499755859375,14.836962699890137,324661.40625
195186149,0.7836885452270508,127.76033782958984,16096.3623046875,2892.82373046875,15.263091087341309,327124.09375
195685143,0.7663583755493164,127.2457046508789,15747.9736328125,2814.11572265625,14.753533363342285,319157.9375
196289264,0.8254446387290955,130.92330932617188,15993.392578125,2857.163330078125,14.842432022094727,324205.625
50850401,0.8308792114257812,131.56455993652344,16562.626953125,2993.513916015625,15.894888877868652,337957.8125
193927535,0.8346041440963745,131.1927947998047,15988.921875,2855.455322265625,14.815637588500977,324033.84375
37490240,0.8553162217140198,131.732421875,16041.177734375,2869.26806640625,15.038406372070312,325506.5625
195601621,0.7758764624595642,129.5062255859375,15902.9033203125,2840.967529296875,14.84115982055664,322268.125
195145576,0.8347240090370178,132.29379272460938,16221.5517578125,2899.193603515625,15.178858757019043,328877.6875
192899514,0.8363901376724243,127.96981811523438,15959.4931640625,2856.81494140625,15.076074600219727,323637.84375
195319528,0.7905480265617371,129.289794921875,16087.09375,2875.61572265625,15.110636711120605,325954.0
174354300,0.8133996725082397,127.35877990722656,15915.6376953125,2845.31591796875,15.088268280029297,322480.40625
192830798,0.8782618641853333,132.165771484375,16065.1005859375,2872.112060546875,14.973368644714355,325895.90625
195292138,0.9255351424217224,133.29150390625,16106.59375,2879.560791015625,14.9657621383667,326823.4375
194377478,0.7703137993812561,129.78675842285156,16030.798828125,2865.686279296875,15.094832420349121,324952.4375
195099418,0.7563130855560303,132.449462890625,16463.5,2939.5927734375,15.40312671661377,333347.8125
195766399,0.8230472803115845,127.99568939208984,15928.2314453125,2852.185302734375,15.286709785461426,323233.96875
168452055,0.9023404121398926,132.10704040527344,16137.6767578125,2894.39306640625,15.348702430725098,328235.25
191043479,0.8489008545875549,129.8699493408203,16103.6396484375,2895.265380859375,15.294083595275879,327691.65625
184389310,0.8684691190719604,132.62728881835938,16346.9150390625,2933.97998046875,15.499167442321777,332402.3125
178082284,0.7924301624298096,129.8625946044922,16404.30078125,2956.1240234375,15.549714088439941,333880.59375
195133546,0.926624596118927,131.84446716308594,16058.7158203125,2887.23486328125,15.435588836669922,327293.3125
195719233,0.8550272583961487,130.9302520751953,16315.9599609375,2925.5498046875,15.43679428100586,331268.125
83229628,0.7862836718559265,128.8261260986328,16228.3037109375,2920.980712890625,15.399231910705566,330152.3125
195928056,0.8015838265419006,131.94171142578125,16394.802734375,2939.583740234375,15.508336067199707,332922.875
195089753,0.8075792193412781,128.7532958984375,16226.5126953125,2908.027587890625,15.28465747833252,329084.5
65747774,0.8184439539909363,128.317138671875,16209.427734375,2925.759765625,15.48221206665039,330327.40625
196447445,0.8610245585441589,128.6463623046875,16238.0126953125,2921.25390625,15.476585388183594,330161.34375
140006504,0.7574155926704407,127.53965759277344,15893.2431640625,2848.527587890625,14.945540428161621,322612.59375
194148538,0.8003820776939392,130.62249755859375,16072.62109375,2875.080810546875,15.178296089172363,326020.65625
175169083,0.8653714060783386,133.1255645751953,16678.556640625,2982.574951171875,15.85132122039795,337989.78125
195520668,0.9488934874534607,130.97860717773438,16360.87890625,2956.828125,15.778075218200684,333928.875
183330205,0.8420352935791016,130.92874145507812,15936.6962890625,2849.022705078125,14.868246078491211,323250.90625
192229054,0.9439657926559448,134.93966674804688,16492.646484375,2967.068359375,15.753205299377441,336054.75
135707163,0.7433074712753296,125.19337463378906,15780.845703125,2844.527099609375,15.016700744628906,321386.625
182310594,0.7759380340576172,129.19540405273438,16090.3330078125,2875.421142578125,15.06054973602295,325904.28125
184742957,0.8212018609046936,132.20584106445312,16169.2314453125,2893.4296875,15.24094295501709,328158.53125
196588153,0.7870239019393921,129.5312042236328,16043.73828125,2872.257568359375,15.177566528320312,325594.78125
192306460,0.8287174701690674,126.63337707519531,15788.634765625,2825.501953125,15.108848571777344,320223.34375
137916220,0.7722768187522888,129.42092895507812,16228.267578125,2900.9638671875,15.23740005493164,328666.375
194779190,0.6465498805046082,127.47382354736328,16007.2080078125,2856.6171875,14.757773399353027,323706.9375
185418894,0.767071545124054,125.90082550048828,15718.58203125,2811.234130859375,14.723916053771973,318497.9375
35117180,0.8136479258537292,127.00015258789062,16051.5419921875,2897.59619140625,15.317521095275879,327075.65625
196059763,0.8144447207450867,145.6329803466797,18287.73046875,3273.871826171875,17.162078857421875,370733.09375
190608505,1.001587986946106,134.51869201660156,16227.98828125,2911.15185546875,15.3616943359375,330274.84375
104014497,0.8578726649284363,129.02218627929688,16300.84375,2939.077880859375,15.567697525024414,331925.75
179713942,0.6676620841026306,126.47283935546875,15751.349609375,2810.626708984375,14.692220687866211,318730.71875
195577504,0.8563580513000488,130.9173126220703,16189.4345703125,2917.3896484375,15.520541191101074,330098.6875
154982096,0.899543046951294,128.8328399658203,16137.74609375,2914.60107421875,15.490638732910156,329149.65625
194516787,0.8528280854225159,127.50894165039062,16047.0166015625,2885.22216796875,15.315303802490234,326242.3125
172692765,0.7216081619262695,130.5504608154297,16163.837890625,2881.183349609375,14.905850410461426,326878.53125
15190412,0.7786027193069458,130.26417541503906,16019.017578125,2864.809814453125,15.084307670593262,324885.34375
194688065,0.7861368060112,132.3074493408203,16461.9921875,2948.609130859375,15.539441108703613,334096.0
165972338,0.7737491726875305,129.75160217285156,15975.3046875,2853.188232421875,14.842734336853027,323688.34375
195469766,0.8514626622200012,130.5577850341797,15868.7138671875,2836.88818359375,14.793423652648926,321890.65625
195440289,0.7969664335250854,129.83270263671875,16298.59375,2925.7529296875,15.384705543518066,331009.25
21869570,0.7962788343429565,129.6947479248047,16310.130859375,2941.260986328125,15.567008018493652,332329.53125
68421234,0.7744918465614319,130.7605438232422,16173.1220703125,2892.782470703125,15.179872512817383,328049.09375
191733756,0.8277850151062012,131.98707580566406,16122.515625,2878.65087890625,14.92093276977539,326671.28125
194731643,0.8825830817222595,130.75843811035156,16021.283203125,2873.712158203125,15.166227340698242,325710.0625
195894447,0.7793336510658264,127.24959564208984,15997.8583984375,2879.730224609375,15.202576637268066,325518.15625
196318617,0.7581230998039246,129.3560333251953,15970.5859375,2854.853515625,15.026525497436523,323729.875
189428111,0.8009964227676392,128.01559448242188,16171.7783203125,2908.64697265625,15.28371524810791,328702.71875
143601569,0.8268840909004211,134.88099670410156,16642.3125,2982.058349609375,15.908596992492676,338020.4375
170069369,0.7425777316093445,130.92234802246094,16496.765625,2959.172607421875,15.462539672851562,334773.28125
7625654,0.9021793007850647,130.4417724609375,16122.4501953125,2889.320068359375,15.391712188720703,327411.8125
37931430,0.7849158644676208,133.12551879882812,16397.443359375,2929.68212890625,15.278908729553223,332335.59375
141074645,0.8328688740730286,127.24430084228516,15870.3798828125,2841.4228515625,15.240789413452148,321988.96875
153759339,0.8415051698684692,126.33103942871094,15951.63671875,2883.58154296875,15.361300468444824,325474.625
195756938,0.8744807839393616,132.65489196777344,16360.4267578125,2937.66064453125,15.504209518432617,332732.25
144230619,0.832268238067627,127.6989517211914,15972.21875,2856.948486328125,15.261336326599121,323784.15625
193666800,0.9709203839302063,128.90090942382812,15897.60546875,2858.583251953125,15.306931495666504,323645.5
185055126,0.8234108686447144,131.32412719726562,16131.4052734375,2890.029052734375,15.39190673828125,327637.625
182204596,0.7761895060539246,127.779541015625,16101.6806640625,2883.260986328125,15.100845336914062,326349.96875
127342934,0.8508408069610596,128.41329956054688,16100.2783203125,2880.126220703125,15.360864639282227,326351.46875
196367737,0.7500327825546265,129.68482971191406,16013.4111328125,2854.087158203125,14.724846839904785,323859.4375
196238244,0.7050877213478088,129.04617309570312,16134.365234375,2883.253662109375,15.109637260437012,326849.25
194175819,0.9005443453788757,131.45729064941406,15931.970703125,2849.659423828125,14.894209861755371,323343.28125
195575061,0.7972020506858826,129.7146759033203,15869.08203125,2837.71044921875,14.875495910644531,321890.6875
120353425,0.8201902508735657,127.18919372558594,16067.51171875,2902.366943359375,15.380967140197754,327600.875
176568959,0.7817591428756714,128.3014678955078,16130.3837890625,2881.544677734375,15.143561363220215,326505.90625
103496944,0.9147307276725769,147.32980346679688,18461.03515625,3334.851806640625,17.731592178344727,376753.96875
194190565,0.921392560005188,134.22525024414062,16301.3369140625,2917.806884765625,15.267312049865723,331062.78125
81827034,0.8154986500740051,125.33963775634766,15797.4638671875,2839.706298828125,15.043362617492676,321078.34375
195998245,0.7074694633483887,126.89639282226562,15954.1923828125,2859.25439453125,14.922693252563477,323623.84375
184390247,0.8148109912872314,129.5165252685547,16003.830078125,2862.113525390625,15.143778800964355,324519.09375
194983063,0.8817650675773621,131.0138702392578,16280.40625,2913.760009765625,15.501913070678711,330222.75
196267971,0.8579115867614746,128.91900634765625,16046.7763671875,2890.898193359375,15.345133781433105,326946.1875
184504207,0.9193348288536072,127.56011962890625,15857.9931640625,2842.261962890625,15.340920448303223,322055.90625
172373993,0.7969001531600952,130.05792236328125,16362.3310546875,2942.737548828125,15.471750259399414,332686.90625
191839067,0.8787375688552856,130.2720184326172,15789.904296875,2826.42333984375,14.828320503234863,320661.6875
195832999,0.9668469429016113,132.6372833251953,16014.162109375,2867.6953125,15.017523765563965,325415.8125
184249020,0.8176699280738831,127.85248565673828,16010.025390625,2860.737548828125,15.184624671936035,324264.25
194346361,1.0419660806655884,139.6598663330078,16765.76953125,3000.656494140625,15.658295631408691,340575.25
189168683,0.944291353225708,135.0379638671875,16325.5166015625,2919.158203125,15.187483787536621,331307.21875
177662862,0.8734123110771179,127.58063507080078,16073.318359375,2886.34228515625,15.348358154296875,326500.71875
193874491,0.7728427648544312,126.90080261230469,15986.52734375,2879.314208984375,15.23155403137207,325431.40625
195427260,0.8140830397605896,130.15650939941406,15927.4326171875,2846.038818359375,14.849993705749512,322894.84375
150084977,0.8134304285049438,128.47894287109375,16229.82421875,2935.791259765625,15.57867431640625,331264.6875
184281762,0.9302793145179749,133.32383728027344,16150.5234375,2886.702392578125,15.009503364562988,327614.5625
192262521,0.8070082068443298,129.64747619628906,16371.9033203125,2955.345458984375,15.617951393127441,333664.5625
4970583,0.7414833903312683,129.19166564941406,16225.59765625,2903.40966796875,15.224239349365234,328828.21875
195672881,0.7372257113456726,125.9913101196289,15861.611328125,2834.87158203125,14.795794486999512,321083.46875
190724699,0.7899330854415894,128.44442749023438,15855.7119140625,2831.932373046875,14.82785415649414,321207.09375
194244921,0.6529101729393005,124.47991180419922,15641.701171875,2789.5361328125,14.428403854370117,316165.625
